vul_id,repo,fixed_commit_sha,target_file,target_func,judgement,comment,vuln_type,CWE,patch_file,patch_func
CVE-2024-22099,torvalds/linux,2535b848fa0f42ddff3e5255cf5e742c9b77bb26,net/bluetooth/cmtp/core.c,cmtp_session,,,Null Pointer Dereference,CWE-476,net/bluetooth/rfcomm/core.c,rfcomm_process_rx
CVE-2024-22099,torvalds/linux,2535b848fa0f42ddff3e5255cf5e742c9b77bb26,net/bluetooth/bnep/core.c,bnep_session,FP,,Null Pointer Dereference,CWE-476,net/bluetooth/rfcomm/core.c,rfcomm_process_rx
CVE-2024-22099,torvalds/linux,2535b848fa0f42ddff3e5255cf5e742c9b77bb26,net/bluetooth/hidp/core.c,hidp_session_run,FP,,Null Pointer Dereference,CWE-476,net/bluetooth/rfcomm/core.c,rfcomm_process_rx
CVE-2024-22705,torvalds/linux,d10c77873ba1e9e6b91905018e29e196fd5f863d,fs/smb/client/smb2misc.c,smb2_get_data_area_len,,,Out-of-bounds Read,CWE-125,fs/smb/server/smb2misc.c,smb2_get_data_area_len
CVE-2024-24861,torvalds/linux,36d503ad547d1c75758a6fcdbec2806f1b6aeb41,drivers/media/tuners/xc5000.c,xc5000_get_frequency,,,Race Condition,CWE-362,drivers/media/tuners/xc4000.c,xc4000_get_frequency
CVE-2024-26583,torvalds/linux,aec7961916f3f9e88766e2688992da6980f11b8d,drivers/usb/misc/usbtest.c,ctrl_complete,,,Use After Free,CWE-362,net/tls/tls_sw.c,tls_decrypt_done
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_trigger_msi,,,Use After Free,CWE-416,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_inject_cached_translation
CVE-2024-26607,torvalds/linux,08ac6f132dd77e40f786d8af51140c96c6d739c9,drivers/gpu/drm/bridge/sii902x.c,sii902x_init,,,Race Condition,CWE-476,drivers/gpu/drm/bridge/sii902x.c,sii902x_remove
CVE-2024-26611,torvalds/linux,c5114710c8ce86b8317e9b448f4fd15c711c2a82,net/core/xdp.c,xdp_return_frag,,,Null Pointer Dereference,CWE-476,net/core/filter.c,bpf_xdp_frags_shrink_tail
CVE-2024-26611,torvalds/linux,c5114710c8ce86b8317e9b448f4fd15c711c2a82,net/core/xdp.c,xdp_return_frame,,,Null Pointer Dereference,CWE-476,net/core/filter.c,bpf_xdp_shrink_data_zc
CVE-2024-26614,torvalds/linux,198bc90e0e734e5f98c3d2833e8390cac3df61b2,drivers/net/xen-netfront.c,xennet_init_queue,,,Race Condition,CWE-667,net/core/request_sock.c,reqsk_queue_alloc
CVE-2024-26614,torvalds/linux,198bc90e0e734e5f98c3d2833e8390cac3df61b2,drivers/scsi/ibmvscsi/ibmvfc.c,ibmvfc_alloc_queue,,,Race Condition,CWE-667,net/core/request_sock.c,reqsk_queue_alloc
CVE-2024-26636,torvalds/linux,dad555c816a50c6a6a8a86be1f9177673918c647,net/dccp/proto.c,dccp_sendmsg,,,Buffer Overflow,CWE-787,net/llc/af_llc.c,llc_ui_sendmsg
CVE-2024-26636,torvalds/linux,dad555c816a50c6a6a8a86be1f9177673918c647,net/appletalk/ddp.c,atalk_sendmsg,,,Buffer Overflow,CWE-787,net/llc/af_llc.c,llc_ui_sendmsg
CVE-2024-26637,torvalds/linux,556857aa1d0855aba02b1c63bc52b91ec63fc2cc,drivers/net/wireless/virtual/mac80211_hwsim.c,mac80211_hwsim_new_radio,,,Double Free,CWE-415,drivers/net/wireless/ath/ath11k/debugfs.c,ath11k_debugfs_op_vif_add
CVE-2024-26638,torvalds/linux,78fbb92af27d0982634116c7a31065f24d092826,net/socket.c,__sys_sendto,,,Uninitialized Use,CWE-908,drivers/block/nbd.c,__sock_xmit
CVE-2024-26641,torvalds/linux,8d975c15c0cd744000ca386247432d57b21f9df0,drivers/net/vmxnet3/vmxnet3_drv.c,vmxnet3_parse_hdr,,,Uninitialized Use,CWE-908,net/ipv6/ip6_tunnel.c,__ip6_tnl_rcv
CVE-2024-26655,torvalds/linux,5b4cdd9c5676559b8a7c944ac5269b914b8c0bb8,sound/pci/ice1712/juli.c,juli_init,,,Memory Leak,CWE-401,kernel/time/posix-clock.c,posix_clock_open
CVE-2024-26655,torvalds/linux,5b4cdd9c5676559b8a7c944ac5269b914b8c0bb8,sound/pci/ice1712/ews.c,snd_ice1712_ews_init,,,Memory Leak,CWE-401,kernel/time/posix-clock.c,posix_clock_open
CVE-2024-26661,torvalds/linux,66951d98d9bf45ba25acf37fe0747253fafdf298,drivers/gpu/drm/amd/display/dc/hwss/dcn21/dcn21_hwseq.c,dcn21_set_abm_immediate_disable,TP,,Null Pointer Dereference,CWE-476,drivers/gpu/drm/amd/display/dc/hwss/dcn21/dcn21_hwseq.c,dcn21_set_pipe
CVE-2024-26667,torvalds/linux,7f3d03c48b1eb6bc45ab20ca98b8b11be25f9f52,drivers/gpu/drm/msm/disp/dpu1/dpu_encoder_phys_vid.c,dpu_encoder_phys_vid_setup_timing_engine,TP,,Null Pointer Dereference,CWE-459,drivers/gpu/drm/msm/disp/dpu1/dpu_encoder.c,dpu_encoder_helper_phys_cleanup
CVE-2024-26667,torvalds/linux,7f3d03c48b1eb6bc45ab20ca98b8b11be25f9f52,drivers/gpu/drm/msm/disp/dpu1/dpu_encoder.c,dpu_encoder_helper_phys_setup_cwb,,,Null Pointer Dereference,CWE-459,drivers/gpu/drm/msm/disp/dpu1/dpu_encoder.c,dpu_encoder_helper_phys_cleanup
CVE-2024-26673,torvalds/linux,8059918a1377f2f1fff06af4f5a4ed3d5acd6bc4,net/netfilter/nft_ct.c,nft_ct_timeout_obj_init,,,Improper Validation,CWE-20,net/netfilter/nft_ct.c,nft_ct_expect_obj_init
CVE-2024-26675,torvalds/linux,cb88cb53badb8aeb3955ad6ce80b07b598e310b8,drivers/net/ppp/ppp_generic.c,ppp_ioctl,,,Resource Exhaustion,CWE-770,drivers/net/ppp/ppp_async.c,ppp_async_ioctl
CVE-2024-26675,torvalds/linux,cb88cb53badb8aeb3955ad6ce80b07b598e310b8,drivers/tty/ipwireless/network.c,ipwireless_ppp_ioctl,TP,,Resource Exhaustion,CWE-770,drivers/net/ppp/ppp_async.c,ppp_async_ioctl
CVE-2024-26683,torvalds/linux,177fbbcb4ed6b306c1626a277fac3fb1c495a4c7,net/wireless/scan.c,cfg80211_inform_single_bss_data,,,Logic Error,CWE-639,net/wireless/scan.c,cfg80211_check_stuck_ecsa
CVE-2024-26684,torvalds/linux,46eba193d04f8bd717e525eb4110f3c46c12aec3,drivers/net/ethernet/stmicro/stmmac/dwmac5.c,dwmac5_handle_dma_err,TP,,Resource Exhaustion,CWE-770,drivers/net/ethernet/stmicro/stmmac/dwxgmac2_core.c,dwxgmac3_handle_dma_err
CVE-2024-26684,torvalds/linux,46eba193d04f8bd717e525eb4110f3c46c12aec3,drivers/net/ethernet/stmicro/stmmac/dwmac5.c,dwmac5_safety_feat_irq_status,FP,,Resource Exhaustion,CWE-770,drivers/net/ethernet/stmicro/stmmac/dwxgmac2_core.c,dwxgmac3_safety_feat_irq_status
CVE-2024-26684,torvalds/linux,46eba193d04f8bd717e525eb4110f3c46c12aec3,drivers/net/ethernet/stmicro/stmmac/dwmac5.c,dwmac5_handle_mtl_err,,,Resource Exhaustion,CWE-770,drivers/net/ethernet/stmicro/stmmac/dwxgmac2_core.c,dwxgmac3_handle_dma_err
CVE-2024-26686,torvalds/linux,7601df8031fd67310af891897ef6cc0df4209305,kernel/sched/autogroup.c,autogroup_move_group,,,Deadlock,CWE-667,fs/proc/array.c,do_task_stat
CVE-2024-26689,torvalds/linux,cda4672da1c26835dcbd7aec2bfed954eda9b5ef,fs/ceph/caps.c,__send_flush_snap,FP,,Use After Free,CWE-416,fs/ceph/caps.c,__prep_cap
CVE-2024-26702,torvalds/linux,792595bab4925aa06532a14dd256db523eb4fa5e,drivers/iio/magnetometer/rm3100-core.c,rm3100_get_samp_freq,TP,,Out-of-bounds Read,CWE-125,drivers/iio/magnetometer/rm3100-core.c,rm3100_common_probe
CVE-2024-26707,torvalds/linux,37e8c97e539015637cb920d3e6f1e404f707a06e,drivers/net/wireless/ath/ath6kl/htc_pipe.c,htc_issue_packets,,,Logic Error,CWE-770,net/hsr/hsr_device.c,send_hsr_supervision_frame
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,net/mac802154/rx.c,ieee802154_rx_irqsafe,,,Use After Free,CWE-787,drivers/md/dm-crypt.c,kcryptd_queue_crypt
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,drivers/tty/ipwireless/hardware.c,ipwireless_setup_timer,,,Use After Free,CWE-787,drivers/md/dm-crypt.c,kcryptd_queue_crypt
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,drivers/net/ethernet/micrel/ks8842.c,ks8842_irq,,,Use After Free,CWE-787,drivers/md/dm-crypt.c,kcryptd_queue_crypt
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,drivers/gpu/drm/i915/gt/uc/intel_guc_submission.c,enable_submission,,,Use After Free,CWE-787,drivers/md/dm-verity-target.c,verity_end_io
CVE-2024-26720,torvalds/linux,9319b647902cbd5cc884ac08a8a6d54ce111fc78,mm/page-writeback.c,wb_dirty_limits,,,Divide By Zero,CWE-369,mm/page-writeback.c,wb_dirty_limits
CVE-2024-26723,torvalds/linux,15faa1f67ab405d47789d4702f587ec7df7ef03e,drivers/net/ethernet/mscc/ocelot.c,ocelot_set_aggr_pgids,TP,,Null Pointer Dereference,CWE-400,drivers/net/ethernet/microchip/lan966x/lan966x_lag.c,lan966x_lag_set_aggr_pgids
CVE-2024-26731,torvalds/linux,4cd12c6065dfcdeba10f49949bffcf383b3952d8,net/core/skmsg.c,sk_psock_strp_data_ready,FP,,Null Pointer Dereference,CWE-476,net/core/skmsg.c,sk_psock_verdict_data_ready
CVE-2024-26733,torvalds/linux,a7d6027790acea24446ddd6632d394096c0f4667,net/xfrm/xfrm_interface_core.c,xfrmi_dev_init,,,Buffer Overflow,CWE-787,net/ipv4/arp.c,arp_req_get
CVE-2024-26738,torvalds/linux,a5c57fd2e9bd1c8ea8613a8f94fd0be5eccbf321,arch/powerpc/include/asm/ppc-pci.h,ppc_iommu_register_device,,,Null Pointer Dereference,CWE-476,arch/powerpc/include/asm/ppc-pci.h,ppc_iommu_register_device
CVE-2024-26748,torvalds/linux,5fd9e45f1ebcd57181358af28506e8a661a260b3,drivers/usb/gadget/udc/cdns2/cdns2-gadget.c,cdns2_gadget_giveback,TP,,Double Free,CWE-415,drivers/usb/cdns3/cdns3-gadget.c,cdns3_gadget_giveback
CVE-2024-26754,torvalds/linux,136cfaca22567a03bbb3bf53a43d8cb5748b80ec,net/netlink/genetlink.c,genl_init,FP,,Null Pointer Dereference,CWE-416,drivers/net/gtp.c,gtp_init
CVE-2024-26754,torvalds/linux,136cfaca22567a03bbb3bf53a43d8cb5748b80ec,net/xdp/xsk.c,xsk_init,,,Null Pointer Dereference,CWE-416,drivers/net/gtp.c,gtp_init
CVE-2024-26754,torvalds/linux,136cfaca22567a03bbb3bf53a43d8cb5748b80ec,net/ipv6/af_inet6.c,inet6_init,,,Null Pointer Dereference,CWE-416,drivers/net/gtp.c,gtp_init
CVE-2024-26754,torvalds/linux,136cfaca22567a03bbb3bf53a43d8cb5748b80ec,net/sunrpc/auth_gss/auth_gss.c,init_rpcsec_gss,,,Null Pointer Dereference,CWE-416,drivers/net/gtp.c,gtp_init
CVE-2024-26759,torvalds/linux,13ddaf26be324a7f951891ecd9ccd04466d27458,mm/swapfile.c,put_swap_folio,,,Race Condition,CWE-787,mm/swapfile.c,swapcache_clear
CVE-2024-26759,torvalds/linux,13ddaf26be324a7f951891ecd9ccd04466d27458,mm/swapfile.c,__swap_entry_free,,,Race Condition,CWE-787,mm/swapfile.c,swapcache_clear
CVE-2024-26769,torvalds/linux,710c69dbaccdac312e32931abcb8499c1525d397,drivers/nvme/target/fc.c,nvmet_fc_xmt_ls_rsp_done,,,Deadlock,CWE-833,drivers/nvme/target/fc.c,__nvmet_fc_finish_ls_req
CVE-2024-26782,torvalds/linux,10048689def7e40a4405acda16fdc6477d4ecc5c,net/ipv4/inet_connection_sock.c,inet_csk_clone_lock,,,Double Free,CWE-415,net/mptcp/protocol.c,mptcp_sk_clone_init
CVE-2024-26782,torvalds/linux,10048689def7e40a4405acda16fdc6477d4ecc5c,net/dccp/minisocks.c,dccp_create_openreq_child,,,Double Free,CWE-415,net/mptcp/protocol.c,mptcp_sk_clone_init
CVE-2024-26782,torvalds/linux,10048689def7e40a4405acda16fdc6477d4ecc5c,net/ipv4/tcp_minisocks.c,tcp_create_openreq_child,,,Double Free,CWE-415,net/mptcp/protocol.c,mptcp_sk_clone_init
CVE-2024-26784,torvalds/linux,eb5555d422d0fc325e1574a7353d3c616f82d8b5,drivers/pmdomain/arm/scmi_pm_domain.c,scmi_pm_domain_remove,FP,,Null Pointer Dereference,CWE-476,drivers/pmdomain/arm/scmi_perf_domain.c,scmi_perf_domain_remove
CVE-2024-26793,torvalds/linux,616d82c3cfa2a2146dd7e3ae47bda7e877ee549e,net/xdp/xsk.c,xsk_init,TP,,Race Condition,CWE-416,drivers/net/gtp.c,gtp_init
CVE-2024-26803,torvalds/linux,fe9f801355f0b47668419f30f1fac1cf4539e736,drivers/net/veth.c,veth_xdp_set,FP,,Logic Error,CWE-459,drivers/net/veth.c,veth_xdp_set
CVE-2020-15389,uclouvain/openjpeg,e8e258ab049240c2dd1f1051b4e773b21e2d3dc0,src/bin/jp2/opj_dump.c,main,TP,,Double Free,CWE-416,src/bin/jp2/opj_decompress.c,main
CVE-2020-15389,uclouvain/openjpeg,e8e258ab049240c2dd1f1051b4e773b21e2d3dc0,src/bin/jp2/opj_compress.c,main,TP,,Double Free,CWE-416,src/bin/jp2/opj_decompress.c,main
CVE-2021-29338,uclouvain/openjpeg,79c7d7af598b778c3cdcb455df23d50efc95eb3c,tests/ppm2rgb3.c,writeoutput,TP,但是是测试代码,Integer Overflow,CWE-190,src/bin/jp2/opj_dump.c,main
CVE-2022-1122,uclouvain/openjpeg,0afbdcf3e6d0d2bd2e16a0c4d513ee3cf86e460d,src/bin/jp2/opj_compress.c,main,FP,,Uninitialized Use,CWE-665,src/bin/jp2/opj_decompress.c,main
CVE-2020-26575,wireshark/wireshark,3ff940652962c099b73ae3233322b8697b0d10ab,epan/dissectors/packet-fbzero.c,dissect_fb_zero_tag,FP,,Infinite Loop,CWE-835,epan/dissectors/packet-fbzero.c,dissect_fb_zero_tag
CVE-2020-9428,wireshark/wireshark,9fe2de783dbcbe74144678d60a4e3923367044b2,epan/dissectors/packet-eap.c,dissect_eap_identity_wlan,没有这个函数,,Out-of-bounds Read,CWE-125,epan/dissectors/packet-eap.c,dissect_eap_identity_wlan
CVE-2021-22174,wireshark/wireshark,785e291c1be04beebae3f3603752f5737dc1694d,epan/dissectors/packet-usb-hid.c,parse_report_descriptor,TP,,Resource Exhaustion,CWE-770,epan/dissectors/packet-usb-hid.c,parse_report_descriptor
CVE-2021-22207,wireshark/wireshark,b7a0650e061b5418ab4a8f72c6e4b00317aff623,epan/dissectors/packet-synphasor.c,config_3_frame_fast,TP,,Resource Exhaustion,CWE-770,epan/dissectors/packet-mswsp.c,dissect_CPMSetBindings
CVE-2021-22207,wireshark/wireshark,b7a0650e061b5418ab4a8f72c6e4b00317aff623,epan/dissectors/packet-rdp_egfx.c,dissect_rdp_egfx_payload,TP,,Resource Exhaustion,CWE-770,epan/dissectors/packet-mswsp.c,dissect_CPMSetBindings
CVE-2021-39920,wireshark/wireshark,72ad7d9cdd4384857eec31d7ae295a330aa2d0ff,epan/dissectors/packet-quic.c,desegment_quic_crypto,FP,,Null Pointer Dereference,CWE-476,epan/dissectors/packet-ippusb.c,dissect_ippusb
CVE-2021-39920,wireshark/wireshark,72ad7d9cdd4384857eec31d7ae295a330aa2d0ff,epan/dissectors/packet-tcp.c,desegment_tcp,FP,,Null Pointer Dereference,CWE-476,epan/dissectors/packet-ippusb.c,dissect_ippusb
CVE-2021-39923,wireshark/wireshark,9104a3744e63b54b2cff3152aedeea340976355b,epan/dissectors/packet-vines.c,dissect_vines_rtp,FP,,Infinite Loop,CWE-834,epan/dissectors/packet-pnrp.c,dissect_pnrp
CVE-2021-39923,wireshark/wireshark,9104a3744e63b54b2cff3152aedeea340976355b,epan/dissectors/packet-http2.c,dissect_http2_settings,FP,,Infinite Loop,CWE-834,epan/dissectors/packet-pnrp.c,dissect_pnrp
CVE-2021-39928,wireshark/wireshark,0b473c01ab38e3b7debeeb4df82423fe53d0ff54,epan/dissectors/packet-ieee80211-radio.c,adjust_agg_tsf,FP,,Null Pointer Dereference,CWE-476,epan/dissectors/packet-ieee80211-radio.c,dissect_wlan_radio_phdr
CVE-2021-4184,wireshark/wireshark,ebcba787a0c27183db63fc8a1fae798f2d09633a,epan/dissectors/packet-nmf.c,nmf_get_pdu_len,FP,,Infinite Loop,CWE-835,epan/dissectors/packet-bt-dht.c,dissect_bt_dht_values
CVE-2022-0581,wireshark/wireshark,9cd66b270c4b182d806d879850d510b5ee67ba37,epan/crypt/dot11decrypt.c,Dot11DecryptWepMng,FP,,Use After Free,CWE-416,epan/crypt/airpdcap.c,AirPDcapRsna4WHandshake
CVE-2024-24476,wireshark/wireshark,108217f4bb1afb8b25fc705c2722b3e328b1ad78,epan/dissectors/packet-ieee80211.c,add_manuf,FP,,Buffer Overflow,CWE-119,epan/addr_resolv.c,tvb_get_manuf_name_if_known
