vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,judgement
CVE-2020-7053,torvalds/linux,7dc40713618c884bf07c030d1ab1f47a9dc1f310,drivers/gpu/drm/i915/gem/i915_gem_context.c,context_idr_cleanup,drivers/pinctrl/pinctrl-microchip-sgpio.c,microchip_sgpio_set_value,
CVE-2023-21255,torvalds/linux,bdc1c5fac982845a58d28690cdb56db8c88a530d,drivers/android/binder.c,binder_proc_transaction,drivers/android/binder_alloc.c,binder_alloc_free_page,
CVE-2023-1583,torvalds/linux,02a4d923e4400a36d340ea12d8058f69ebf3a383,io_uring/filetable.c,io_file_bitmap_get,drivers/net/ethernet/intel/ice/devlink/devlink.c,ice_devlink_rate_node_tx_share_set,
CVE-2021-28691,torvalds/linux,107866a8eb0b664675a260f1ba0655010fac1e08,drivers/clk/ti/interface.c,xenvif_disconnect_queue,drivers/net/xen-netfront.c,setup_netfront_single,
CVE-2020-11609,torvalds/linux,485b06aadb933190f4bc44e006076bc27a23f205,drivers/media/usb/gspca/stv06xx/stv06xx.c,stv06xx_isoc_nego,drivers/media/usb/gspca/stv06xx/stv06xx.c,stv06xx_isoc_nego,FP
CVE-2020-11609,torvalds/linux,485b06aadb933190f4bc44e006076bc27a23f205,drivers/media/usb/gspca/stv06xx/stv06xx.c,stv06xx_isoc_init,drivers/hid/hid-roccat-arvo.c,arvo_get_actual_profile,
CVE-2023-23455,torvalds/linux,a2965c7be0522eaa18808684b7b82b248515511b,sch_atm.c,atm_tc_enqueue,drivers/scsi/esp_scsi.c,esp_finish_select,
CVE-2024-26593,torvalds/linux,c1c9d0f6f7f1dbf29db996bd8e166242843a5f21,drivers/i2c/busses/i2c-i801.c,i801_block_transaction_by_block,drivers/i2c/busses/i2c-i801.c,i801_access,
CVE-2021-43267,torvalds/linux,fa40d9734a57bcbfa79a280189799f76c88f7bb0,drivers/mmc/core/crypto.c,tipc_crypto_key_rcv,drivers/net/ethernet/marvell/octeontx2/nic/otx2_flows.c,otx2_do_add_macfilter,
CVE-2021-47001,torvalds/linux,35d8b10a25884050bb3b0149b62c3818ec59f77c,drivers/infiniband/hw/hfi1/verbs.c,rpcrdma_post_recvs,drivers/hv/hv.c,hv_post_message,
CVE-2022-0516,torvalds/linux,2c212e1baedcd782b2535a3f86bc491977677c0e,arch/s390/kvm/kvm-s390.c,kvm_s390_guest_sida_op,drivers/vhost/vdpa.c,vhost_vdpa_mmap,
CVE-2023-52619,torvalds/linux,d49270a04623ce3c0afddbf3e984cb245aa48e9c,drivers/gpu/drm/nouveau/nvkm/subdev/fb/ram.c,ramoops_init_przs,drivers/pci/controller/cadence/pcie-cadence-host.c,cdns_pcie_host_bar_config,
CVE-2021-46926,torvalds/linux,385f287f9853da402d94278e59f594501c1d1dad,sound/hda/intel-sdw-acpi.c,sdw_intel_acpi_cb,drivers/pci/pci-acpi.c,acpi_match_rc,
CVE-2023-4387,torvalds/linux,9e7fef9521e73ca8afd7da9e58c14654b02dfad8,drivers/net/vmxnet3/vmxnet3_drv.c,vmxnet3_rq_alloc_rx_buf,drivers/net/ethernet/intel/iavf/iavf_txrx.c,iavf_clean_rx_irq,
CVE-2021-47067,torvalds/linux,ef85bb582c41524e9e68dfdbde48e519dac4ab3d,drivers/soc/tegra/regulators-tegra30.c,tegra30_voltage_update,drivers/soc/tegra/regulators-tegra20.c,tegra20_core_rtc_update,
CVE-2022-1055,torvalds/linux,04c2a47ffb13c29778e2a14e414ad4cb5a5db4b5,net/sched/cls_api.c,tc_ctl_chain,drivers/irqchip/irq-armada-370-xp.c,mpic_of_init,
CVE-2023-0240,torvalds/linux,1e6fa5216a0e59ef02e8b6b40d553238a3b81d49,io_uring/io_uring.c,io_remove_personalities,drivers/pinctrl/pinctrl-microchip-sgpio.c,sgpio_writel,
CVE-2021-47056,torvalds/linux,8609f5cfdc872fc3a462efa6a3eca5cb1e2f6446,drivers/crypto/intel/qat/qat_dh895xcc/adf_drv.c,"adf_probe,drivers/crypto/qat/qat_c62xvf/adf_drv.c",drivers/net/ethernet/marvell/skge.c,skge_probe,
CVE-2023-39191,torvalds/linux,d6fefa1105dacc8a742cdcf2f4bfb501c9e61349,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,mark_dynptr_read,drivers/fpga/socfpga-a10.c,socfpga_a10_fpga_wait_for_pr_ready,
CVE-2023-3866,torvalds/linux,5005bcb4219156f1bf7587b185080ec1da08518e,fs/smb/server/server.c,__handle_ksmbd_work,drivers/scsi/lpfc/lpfc_sli.c,lpfc_wq_destroy,
CVE-2024-26712,torvalds/linux,4a7aee96200ad281a5cc4cf5c7a2e2a49d2b97b0,arch/sparc/mm/init_32.c,kasan_init_region,drivers/net/wireless/ath/ath12k/dp_tx.c,ath12k_dp_tx_align_payload,
CVE-2023-23559,torvalds/linux,b870e73a56c4cccbec33224233eaf295839f228c,rndis_wlan.c,rndis_query_oid,drivers/net/usb/smsc75xx.c,smsc75xx_dataport_write,
CVE-2020-26139,torvalds/linux,a8c4d76a8dd4fb9666fc8919a703d85fb8f44ed8,drivers/staging/media/atomisp/pci/runtime/isys/src/rx.c,ieee80211_deliver_skb,drivers/scsi/qla2xxx/qla_os.c,qla2xxx_eh_host_reset,
CVE-2024-26682,torvalds/linux,35e2385dbe787936c793d70755a5177d267a40aa,net/mac80211/mlme.c,ieee80211_mgd_assoc,drivers/gpu/drm/amd/display/dc/link/link_detection.c,detect_link_and_local_sink,
CVE-2023-52500,torvalds/linux,c13e7331745852d0dd7c35eabbe181cbd5b01172,drivers/scsi/pm8001/pm80xx_hwi.c,mpi_set_controller_config_resp,drivers/phy/freescale/phy-fsl-imx8-mipi-dphy.c,mixel_dphy_power_off,
CVE-2022-4139,torvalds/linux,04aa64375f48a5d430b5550d9271f8428883e550,drivers/gpu/drm/i915/gt/intel_gt.c,mmio_invalidate_full,drivers/gpu/drm/i915/gt/intel_tlb.c,mmio_invalidate_full,
CVE-2021-47125,torvalds/linux,944d671d5faa0d78980a3da5c0f04960ef1ad893,net/sched/sch_htb.c,htb_parent_to_leaf_offload,drivers/pinctrl/nomadik/pinctrl-nomadik.c,nmk_pinctrl_suspend,
CVE-2022-3633,torvalds/linux,8c21c54a53ab21842f5050fa090f26b03c0313d6,drivers/usb/storage/transport.c,j1939_session_destroy,drivers/net/wireless/broadcom/brcm80211/brcmsmac/dma.c,ampdu_finalize,
CVE-2024-26734,torvalds/linux,def689fc26b9a9622d2e2cb0c4933dd3b1c8071c,arch/arm/probes/uprobes/core.c,devlink_init,drivers/w1/masters/ds2490.c,ds_set_pullup,
CVE-2023-3022,torvalds/linux,a65120bae4b7425a39c5783aa3d4fc29677eef0e,net/ipv6/fib6_rules.c,fib6_rule_suppress,drivers/firewire/nosy.c,packet_buffer_put,
CVE-2024-26582,torvalds/linux,32b55c5ff9103b8508c1e04bfa5a08c64e7a925f,net/tls/tls_sw.c,tls_decrypt_done,drivers/crypto/cavium/nitrox/nitrox_aead.c,nitrox_rfc4106_enc,
CVE-2023-46813,torvalds/linux,63e44bc52047f182601e7817da969a105aa1f721,sev-shared.c,vc_insn_string_read,drivers/pinctrl/samsung/pinctrl-samsung.c,samsung_gpio_to_irq,
CVE-2015-8539,torvalds/linux,096fe9eaea40a17e125569f9e657e34cdb6d73bd,trusted.c,trusted_update,drivers/pinctrl/sunxi/pinctrl-sunxi.c,sunxi_pinctrl_build_state,
CVE-2020-10135,torvalds/linux,3ca44c16b0dcc764b641ee4ac226909f5c421aa3,net/bluetooth/hci_event.c,read_enc_key_size_complete,drivers/hid/hid-picolcd_cir.c,picolcd_raw_cir,
CVE-2021-47143,torvalds/linux,444d7be9532dcfda8e0385226c862fd7e986f607,net/smc/smc_ism.c,smcd_unregister_dev,drivers/hid/hid-nintendo.c,joycon_home_led_brightness_set,
CVE-2022-39189,torvalds/linux,6cd88243c7e03845a450795e134b488fc2afb736,arch/powerpc/platforms/pseries/svm.c,svm_handle_exit_irqoff,drivers/net/ethernet/broadcom/bnx2x/bnx2x_sp.c,bnx2x_get_credit_vlan_mac,
CVE-2023-52508,torvalds/linux,8ae5b3a685dc59a8cf7ccfe0e850999ba9727a3c,drivers/nvme/host/fc.c,nvme_fc_io_getuuid,drivers/pci/pci-sysfs.c,pci_dev_attrs_are_visible,
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,sound/usb/mixer.c,snd_usb_mixer_disconnect,drivers/pinctrl/freescale/pinctrl-imx1-core.c,imx1_pmx_get_func_name,
CVE-2021-47139,torvalds/linux,a289a7e5c1d49b7d47df9913c1cc81fb48fab613,drivers/net/ethernet/hisilicon/hns3/hns3_enet.c,hns3_client_init,drivers/net/ethernet/broadcom/asp2/bcmasp.c,bcmasp_probe,
CVE-2020-12114,torvalds/linux,4edbe133f851c9e3a2f2a1db367e826b01e72594,kernel/cgroup/namespace.c,drop_mountpoint,drivers/pinctrl/pinctrl-ep93xx.c,ep93xx_pinctrl_update_bits,
CVE-2023-0045,torvalds/linux,a664ec9158eeddd75121d39c9a0758016097fa96,arch/alpha/kernel/bugs.c,ib_prctl_set,drivers/net/phy/sfp.c,sfp_i2c_read,
CVE-2023-52596,torvalds/linux,315552310c7de92baea4e570967066569937a843,fs/proc/proc_sysctl.c,register_sysctl_mount_point,drivers/pinctrl/core.h,pin_desc_get,
CVE-2021-29657,torvalds/linux,a58d9166a756a0f4a6618e4f593232593d6df134,arch/arm64/kvm/nested.c,enter_svm_guest_mode,drivers/tty/serial/sifive.c,sifive_serial_init,
CVE-2016-0617,torvalds/linux,9aacdd354d197ad64685941b36d28ea20ab88757,arch/s390/hypfs/inode.c,hugetlb_vmtruncate,drivers/ssb/pci.c,ssb_pci_read16,
CVE-2022-36946,torvalds/linux,99a63d36cb3ed5ca3aa6fcb64cffbeaf3b0fb164,net/netfilter/nfnetlink_queue.c,nfqnl_mangle,drivers/pinctrl/mvebu/pinctrl-mvebu.c,mvebu_pinmux_gpio_set_direction,
CVE-2022-4378,torvalds/linux,bce9332220bd677d83b19d21502776ad555a0e73,net/sctp/sysctl.c,proc_skip_spaces,drivers/pci/pcie/aspm.c,pci_enable_link_state_locked,
CVE-2022-1852,torvalds/linux,fee060cd52d69c114b62d1a2948ea9648b5131f9,arch/x86/kvm/x86.c,x86_decode_emulated_instruction,drivers/net/vxlan/vxlan_core.c,vxlan_fdb_find_rdst,
CVE-2019-19529,torvalds/linux,4d6636498c41891d0482a914dd570343a838ad79,drivers/net/can/usb/mcba_usb.c,mcba_usb_disconnect,drivers/net/ethernet/freescale/enetc/enetc.c,enetc_start,
CVE-2022-36402,torvalds/linux,14abdfae508228a7307f7491b5c4215ae70c6542,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_cmd_dx_set_shader,drivers/net/ethernet/sfc/efx_devlink.c,efx_devlink_port_addr_set,
CVE-2021-33655,torvalds/linux,65a01e601dbba8b7a51a2677811f70f783766682,drivers/video/fbdev/core/fbcon.c,fbcon_set_font,drivers/iio/accel/bmc150-accel-core.c,__bmc150_accel_fifo_flush,
CVE-2021-47152,torvalds/linux,29249eac5225429b898f278230a6ca2baa1ae154,drivers/usb/storage/protocol.c,mptcp_frag_can_collapse_to,drivers/pinctrl/meson/pinctrl-amlogic-a4.c,aml_pinconf_set_drive,
CVE-2016-2782,torvalds/linux,cac9b50b0d75a1d50d6c056ff65c005f3224c8e0,drivers/usb/serial/visor.c,treo_attach,drivers/usb/misc/adutux.c,adu_interrupt_in_callback,
CVE-2023-46343,torvalds/linux,7937609cd387246aed994e81aa4fa951358fba41,drivers/staging/greybus/spi.c,send_acknowledge,drivers/pinctrl/renesas/gpio.c,sh_pfc_add_gpiochip,
CVE-2021-47153,torvalds/linux,e4d8716c3dcec47f1557024add24e1f3c09eb24b,drivers/i2c/busses/i2c-i801.c,i801_check_post,drivers/hid/bpf/hid_bpf_struct_ops.c,hid_bpf_reg,
CVE-2022-47939,torvalds/linux,cf6531d98190fa2cf92a6d8bbc8af0a4740a223c,fs/smb/server/smb2pdu.c,smb2_tree_disconnect,drivers/net/ethernet/broadcom/bnxt/bnxt_ethtool.c,bnxt_firmware_reset,
CVE-2024-26789,torvalds/linux,1c0cf6d19690141002889d72622b90fc01562ce4,arch/arm64/crypto/aes-neonbs-glue.c,ctr_encrypt,drivers/crypto/atmel-aes.c,atmel_aes_handle_queue,
CVE-2021-33624,torvalds/linux,d203b0fd863a2261e5d00b97f3d060c4c2a6db71,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,adjust_insn_aux_data,drivers/hv/channel_mgmt.c,vmbus_onopen_result,
CVE-2021-47032,torvalds/linux,7dcf3c04f0aca746517a77433b33d40868ca4749,drivers/net/ethernet/apm/xgene-v2/mac.c,mt7915_txp_skb_unmap,drivers/scsi/hpsa.c,hpsa_pci_unmap,
CVE-2021-47076,torvalds/linux,dc07628bd2bbc1da768e265192c28ebd301f509d,drivers/infiniband/sw/rxe/rxe_comp.c,do_atomic,drivers/pci/pci.c,pci_status_get_and_clear_errors,
CVE-2024-26717,torvalds/linux,00aab7dcb2267f2aef59447602f34501efe1a07f,drivers/hid/i2c-hid/i2c-hid-of.c,i2c_hid_of_probe,drivers/memory/atmel-ebi.c,atmel_ebi_probe,
CVE-2021-1048,torvalds/linux,77f4689de17c0887775bb77896f4cc11a39bf848,fs/eventpoll.c,ep_loop_check_proc,drivers/net/wireless/ath/ath12k/mac.c,ath12k_mac_remove_link_interface,
CVE-2021-47017,torvalds/linux,8392df5d7e0b6a7d21440da1fc259f9938f4dec3,drivers/net/wireless/ath/ath11k/htc.c,ath10k_htc_send_one_skb,drivers/net/wireless/ath/ath10k/htc.c,ath10k_htc_send_one_skb,
CVE-2017-15299,torvalds/linux,60ff5b2f547af3828aebafd54daded44cfb0807a,drivers/net/wireless/intel/iwlwifi/mld/key.c,key_create_or_update,drivers/net/wireless/ath/wil6210/cfg80211.c,wil_rf_sector_set_cfg,
CVE-2020-29369,torvalds/linux,246c320a8cfe0b11d81a4af38fa9985ef0cc9a4c,arch/loongarch/mm/mmap.c,__do_munmap,drivers/scsi/elx/efct/efct_unsol.c,efct_dispatch_fcp_cmd,
CVE-2016-3955,torvalds/linux,b348d7dddb6c4fbfc810b7a0626e8ec9e29f7cbb,drivers/usb/usbip/usbip_common.c,usbip_recv_xbuff,drivers/pci/pci-driver.c,pci_uevent,
CVE-2020-25656,torvalds/linux,82e61c3909db51d91b9d3e2071557b6435018b80,drivers/s390/char/keyboard.c,k_fn,drivers/hid/hid-picolcd_cir.c,picolcd_cir_close,
CVE-2023-52581,torvalds/linux,cf5000a7787cbc10341091d37245a42c119d26c5,net/netfilter/nf_tables_api.c,nft_trans_gc_queue_sync,drivers/pinctrl/pinmux.c,pinmux_request_gpio,
CVE-2021-29649,torvalds/linux,f60a85cad677c4f9bb4cadd764f1d106c38c7cf8,kernel/bpf/preload/bpf_preload_kern.c,fini_umd,drivers/net/ethernet/oa_tc6.c,oa_tc6_exit,
CVE-2024-26651,torvalds/linux,07161b2416f740a2cb87faa5566873f401440a61,drivers/net/usb/sr9800.c,sr9800_bind,drivers/phy/intel/phy-intel-keembay-emmc.c,keembay_emmc_phy_power,
CVE-2024-26770,torvalds/linux,b6eda11c44dc89a681e1c105f0f4660e69b1e183,drivers/hid/hid-nvidia-shield.c,thunderstrike_led_create,drivers/hid/hid-appletb-bl.c,appletb_bl_update_status,
CVE-2020-8648,torvalds/linux,07e6124a1a46b4b5a9b3cacc0c306b50da87abf5,drivers/accessibility/speakup/selection.c,paste_selection,drivers/pci/vgaarb.c,vga_get,
CVE-2015-5707,torvalds/linux,451a2886b6bf90e2fb378f7c46c655450fb96e81,drivers/scsi/sg.c,sg_start_req,drivers/scsi/sg.c,sg_start_req,
CVE-2021-39634,torvalds/linux,f8d4f44df056c5b504b0d49683fb7279218fd207,fs/eventpoll.c,ep_insert,drivers/net/ethernet/qlogic/qlcnic/qlcnic_sriov_common.c,qlcnic_sriov_init,
CVE-2022-40768,torvalds/linux,6022f210461fef67e6e676fd8544ca02d1bcfa7a,drivers/scsi/stex.c,stex_queuecommand_lck,drivers/scsi/megaraid.c,mega_cmd_done,
CVE-2021-46940,torvalds/linux,13a779de4175df602366d129e41782ad7168cef0,tools/power/x86/turbostat/turbostat.c,update_msr_sum,drivers/scsi/st.c,append_to_buffer,
CVE-2021-46954,torvalds/linux,31fe34a0118e0acc958c802e830ad5d37ef6b1d3,net/sched/sch_frag.c,sch_fragment,drivers/media/platform/mediatek/vcodec/decoder/vdec/vdec_av1_req_lat_if.c,vdec_av1_slice_setup_ref,
CVE-2023-3609,torvalds/linux,04c55383fa5689357bcdd2c8036725a55ed632bc,net/sched/cls_u32.c,u32_replace_knode,drivers/scsi/elx/libefc/efc_els.c,efc_send_prlo_acc,
CVE-2021-33098,torvalds/linux,63e39d29b3da02e901349f6cd71159818a4737a6,drivers/net/ethernet/intel/ixgbe/ixgbe_sriov.c,ixgbe_set_vf_lpe,drivers/net/ethernet/sfc/mcdi.c,efx_mcdi_init,
CVE-2024-26764,torvalds/linux,b820de741ae48ccf50dd95e297889c286ff4f760,fs/aio.c,kiocb_set_cancel_fn,drivers/pinctrl/pinctrl-rp1.c,rp1_gpio_irq_set_type,
CVE-2023-52607,torvalds/linux,f46c8a75263f97bda13c739ba1c90aced0d3b071,arch/powerpc/mm/init-common.c,pgtable_cache_add,drivers/net/ethernet/mediatek/mtk_star_emac.c,mtk_star_resume,
CVE-2024-26740,torvalds/linux,52f671db18823089a02f07efc04efdb2272ddc17,net/sched/act_mirred.c,is_mirred_nested,drivers/pinctrl/sunxi/pinctrl-sunxi.h,sunxi_grp_config_reg,
CVE-2024-1085,torvalds/linux,b1db244ffd041a49ecc9618e8feb6b5c1afcdaa7,net/netfilter/nf_tables_api.c,nft_setelem_catchall_deactivate,drivers/net/ethernet/mscc/ocelot.c,ocelot_vlan_member_del,
CVE-2023-39189,torvalds/linux,f4f8a7803119005e87b716874bec07c751efafec,net/netfilter/nfnetlink_osf.c,nfnl_osf_add_callback,drivers/net/ethernet/wangxun/txgbe/txgbe_hw.c,txgbe_validate_eeprom_checksum,
CVE-2017-1000252,torvalds/linux,3a8b0677fc6180a467e26cc32ce6b0c09a32f9bb,arch/powerpc/crypto/vmx.c,vmx_update_pi_irte,drivers/scsi/myrb.c,myrb_get_ldev_info,
CVE-2023-52617,torvalds/linux,df25461119d987b8c81d232cfe4411e91dcabe66,drivers/pci/switch/switchtec.c,switchtec_pci_remove,drivers/virt/nitro_enclaves/ne_pci_dev.c,ne_pci_remove,
CVE-2021-47044,torvalds/linux,39a2a6eb5c9b66ea7c8055026303b3aa681b49a5,kernel/sched/fair.c,detach_tasks,drivers/iio/amplifiers/ada4250.c,ada4250_set_offset_uv,
CVE-2022-45869,torvalds/linux,47b0c2e4c220f2251fd8dcfbb44479819c715e15,arch/loongarch/kvm/mmu.c,__kvm_mmu_prepare_zap_page,drivers/iio/adc/twl4030-madc.c,twl4030_madc_read_channels,
CVE-2016-1575,torvalds/linux,cf9a6784f7c1b5ee2b9159a1246e327c331c5697,arch/s390/hypfs/inode.c,ovl_setattr,drivers/media/platform/qcom/camss/camss-vfe.c,vfe_disable,
CVE-2021-46969,torvalds/linux,0ecc1c70dcd32c0f081b173a1a5d89952686f271,arch/loongarch/kvm/main.c,mhi_queue,drivers/soc/fsl/qe/qmc.c,qmc_chan_start_rx,
CVE-2016-2184,torvalds/linux,0f886ca12765d20124bd06291c82951fd49a33be,arch/x86/platform/efi/quirks.c,create_fixed_stream_quirk,drivers/media/rc/imon.c,imon_probe,
CVE-2024-26657,torvalds/linux,f34e8bb7d6c6626933fe993e03ed59ae85e16abb,drivers/gpu/drm/scheduler/sched_entity.c,drm_sched_entity_init,drivers/net/wireless/realtek/rtlwifi/rtl8192c/fw_common.c,_rtl92c_fw_free_to_go,
CVE-2021-32606,torvalds/linux,2b17c400aeb44daf041627722581ade527bb3c1d,net/can/isotp.c,isotp_setsockopt,drivers/pinctrl/pinctrl-rp1.c,rp1_gpio_get,
CVE-2023-3357,torvalds/linux,53ffa6a9f83b2170c60591da1ead8791d5a42e81,drivers/hid/amd-sfh-hid/amd_sfh_client.c,amd_sfh_hid_client_init,drivers/hid/amd-sfh-hid/sfh1_1/amd_sfh_init.c,amd_sfh1_1_hid_client_init,
CVE-2020-16119,torvalds/linux,d9ea761fdd197351890418acd462c51f241014a7,net/dccp/minisocks.c,dccp_create_openreq_child,drivers/net/ethernet/qlogic/qed/qed_int.c,qed_pswhst_attn_cb,
CVE-2022-3977,torvalds/linux,3a732b46736cd8a29092e4b0b1a9ba83e672bf89,net/mctp/af_mctp.c,mctp_ioctl_alloctag,drivers/scsi/elx/efct/efct_hw.c,efct_hw_read_max_dump_size,
CVE-2022-2905,torvalds/linux,a657182a5c5150cdfacb6640aad1d2712571a409,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,record_func_key,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,nfp_bpf_map_mark_used,
CVE-2023-52497,torvalds/linux,3c12466b6b7bf1e56f9b32c366a3d83d87afb4de,arch/s390/boot/decompressor.c,z_erofs_lz4_handle_overlap,drivers/scsi/bfa/bfad_bsg.c,bfad_iocmd_ioc_get_attr,
CVE-2020-27786,torvalds/linux,c1f6e3c818dd734c30f6a7eeebf232ba2cf3181d,sound/core/rawmidi.c,snd_rawmidi_kernel_write1,drivers/scsi/ipr.c,ipr_alloc_dump,
CVE-2021-46990,torvalds/linux,aec86b052df6541cc97c5fca44e5934cbea4963b,arch/powerpc/lib/feature-fixups.c,do_entry_flush_fixups,drivers/pinctrl/pinctrl-gemini.c,gemini_pmx_init,
CVE-2023-4194,torvalds/linux,9bc3047374d5bec163e83e743709e23753376f0c,drivers/net/tun.c,tun_chr_open,drivers/net/ethernet/8390/pcnet_cs.c,pcnet_open,
CVE-2023-2269,torvalds/linux,3d32aaa7e66d5c1479a3c31d6c2c5d45dd0d3b89,drivers/md/dm-ioctl.c,table_clear,drivers/net/ethernet/mellanox/mlx4/eq.c,mlx4_set_slave_port_state,
CVE-2022-3636,torvalds/linux,17a5f6a78dc7b8db385de346092d7d9f9dc24df6,drivers/net/ethernet/mediatek/mtk_ppe.c,__mtk_ppe_check_skb,drivers/extcon/extcon.c,extcon_set_property,
CVE-2021-47142,torvalds/linux,1e5c37385097c35911b0f8a0c67ffd10ee1af9a2,drivers/gpu/drm/amd/amdgpu/amdgpu_ttm.c,amdgpu_ttm_tt_unpopulate,drivers/regulator/max8998.c,max8998_set_voltage_buck_time_sel,
CVE-2015-8830,torvalds/linux,4c185ce06dca14f5cea192f5a2c981ef50663f2b,fs/aio.c,aio_setup_single_vector,drivers/pinctrl/pinctrl-k210.c,k210_pinmux_set_mux,
CVE-2023-52512,torvalds/linux,87d315a34133edcb29c4cadbf196ec6c30dfd47b,drivers/pinctrl/nuvoton/pinctrl-wpcm450.c,wpcm450_gpio_register,drivers/pinctrl/intel/pinctrl-lynxpoint.c,lp_gpio_probe,
CVE-2023-0047,torvalds/linux,60e2793d440a3ec95abb5d6d4fc034a4b480472d,mm/oom_kill.c,pagefault_out_of_memory,drivers/pinctrl/pinctrl-stmfx.c,stmfx_pinctrl_irq_bus_lock,
CVE-2021-47121,torvalds/linux,7f5d86669fa4d485523ddb1d212e0a2d90bd62bb,net/caif/caif_usb.c,cfusbl_device_notify,drivers/pci/controller/pcie-xilinx-cpm.c,xilinx_cpm_pcie_probe,
CVE-2020-27675,torvalds/linux,073d0552ead5bfc7a3a9c01de590e924f11b5dd2,drivers/xen/events/events_base.c,evtchn_from_irq,drivers/pinctrl/core.c,pinctrl_init,
CVE-2022-3545,torvalds/linux,02e1a114fdb71e59ee6770294166c30d437bf86a,drivers/net/ethernet/netronome/nfp/nfpcore/nfp_cppcore.c,area_cache_get,drivers/pci/npem.c,pci_npem_init,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,drivers/net/can/dev/netlink.c,nfc_genl_fw_download_done,drivers/scsi/hpsa.c,hpsa_alloc_sg_chain_blocks,
CVE-2022-24448,torvalds/linux,ac795161c93699d600db16c1a8cc23a65a1eceaf,fs/hfs/dir.c,nfs_atomic_open,drivers/phy/ti/phy-twl4030-usb.c,twl4030_usb_probe,
CVE-2023-52441,torvalds/linux,536bb492d39bb6c080c92f31e8a55fe9934f452b,fs/smb/server/server.c,queue_ksmbd_work,drivers/pci/vgaarb.c,vga_arbiter_del_pci_device,
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,drivers/infiniband/ulp/rtrs/rtrs-clt.c,free_clt,drivers/pinctrl/bcm/pinctrl-nsp-gpio.c,nsp_gpio_set_slew,
CVE-2023-52340,torvalds/linux,af6d10345ca76670c1b7c37799f0d5576ccef277,drivers/media/pci/bt8xx/dst.c,dst_alloc,drivers/pinctrl/pinctrl-falcon.c,falcon_mux_apply,
CVE-2021-47099,torvalds/linux,9695b7de5b4760ed22132aca919570c0190cb0ce,drivers/net/veth.c,veth_xdp_rcv,drivers/net/ethernet/amazon/ena/ena_netdev.c,ena_get_stats64,
CVE-2023-22999,torvalds/linux,b52fe2dbb3e655eb1483000adfab68a219549e13,drivers/usb/dwc3/dwc3-qcom.c,dwc3_qcom_probe,drivers/pinctrl/intel/pinctrl-cherryview.c,chv_pinctrl_probe,
CVE-2022-3113,torvalds/linux,e25a89f743b18c029bfbe5e1663ae0c7190912b0,drivers/media/platform/mediatek/vcodec/common/mtk_vcodec_fw_vpu.c,mtk_vcodec_fw_vpu_init,drivers/soc/cirrus/soc-ep93xx.c,ep93xx_adev_alloc,
CVE-2015-5307,torvalds/linux,54a20552e1eae07aa240fa370a0293e006b5faed,arch/powerpc/platforms/pseries/svm.c,ac_interception,drivers/pinctrl/pinctrl-apple-gpio.c,apple_gpio_set_reg,
CVE-2020-25670,torvalds/linux,c33b1cc62ac05c1dbb1cdafe2eb66da01c76ca8d,net/nfc/llcp_sock.c,llcp_sock_bind,drivers/pci/endpoint/pci-ep-msi.c,pci_epf_alloc_doorbell,
CVE-2021-47149,torvalds/linux,52202be1cd996cde6e8969a128dc27ee45a7cb5e,drivers/net/ethernet/fujitsu/fmvj18x_cs.c,fmvj18x_get_hwinfo,drivers/pci/probe.c,pci_read_bridge_bases,
CVE-2023-52464,torvalds/linux,475c58e1a471e9b873e3e39958c64a2d278275c8,drivers/edac/thunderx_edac.c,thunderx_ocx_lnk_threaded_isr,drivers/net/ethernet/emulex/benet/be_cmds.c,be_cmd_set_flow_control,
CVE-2023-3108,torvalds/linux,9399f0c51489ae8c16d6559b82a452fdc1895e91,crypto/af_alg.c,af_alg_make_sg,drivers/scsi/scsi_transport_iscsi.c,iscsi_bsg_host_add,
CVE-2016-3137,torvalds/linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754,drivers/usb/serial/cypress_m8.c,cypress_generic_port_probe,drivers/hid/hid-gt683r.c,gt683r_led_probe,
CVE-2022-20422,torvalds/linux,af483947d472eccb79e42059276c4deed76f99a6,arch/arm64/kernel/armv8_deprecated.c,register_insn_emulation_sysctl,drivers/net/wireless/realtek/rtlwifi/rtl8192de/fw.c,_rtl92d_cmd_send_packet,
CVE-2023-52593,torvalds/linux,fe0a7776d4d19e613bb8dd80fe2d78ae49e8b49d,drivers/net/wireless/intel/iwlwifi/dvm/sta.c,wfx_stop_ap,drivers/net/wireless/silabs/wfx/sta.c,wfx_stop_ap,
CVE-2023-52593,torvalds/linux,fe0a7776d4d19e613bb8dd80fe2d78ae49e8b49d,drivers/net/wireless/intel/iwlwifi/dvm/sta.c,wfx_stop_ap,drivers/net/wireless/marvell/libertas/if_sdio.c,if_sdio_reset_card_worker,
